id,label,geonames/0/label,geonames/0/uri,geonames/0/superclass_uri,wordnet/labelsense,wordnet/labelsense_n,wordnet/synsets/0/uri,wordnet/synsets/0/tagcount,wordnet/synsets/0/superclass_uri,dbpedia/0/label,dbpedia/0/uri,dbpedia/0/superclass_uri,wordnet/synsets/1/uri,wordnet/synsets/1/tagcount,wordnet/synsets/1/superclass_uri,wordnet/synsets/2/uri,wordnet/synsets/2/tagcount,wordnet/synsets/2/superclass_uri,geonames/1/label,geonames/1/uri,geonames/1/superclass_uri,geonames/2/label,geonames/2/uri,geonames/2/superclass_uri,wordnet/synsets/3/uri,wordnet/synsets/3/tagcount,wordnet/synsets/3/superclass_uri,wordnet/synsets/4/uri,wordnet/synsets/4/tagcount,wordnet/synsets/4/superclass_uri,dbpedia/1/label,dbpedia/1/uri,dbpedia/1/superclass_uri
pv114,basketball court,,,,http://wordnet-rdf.princeton.edu/wn31/basketball+court-n,1,http://wordnet-rdf.princeton.edu/wn31/102805710-n,0,http://wordnet-rdf.princeton.edu/wn31/103125142-n,,,,,,,,,,,,,,,,,,,,,,,,
pv115,bathhouse,,,,http://wordnet-rdf.princeton.edu/wn31/bathhouse-n,2,http://wordnet-rdf.princeton.edu/wn31/102810177-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,http://wordnet-rdf.princeton.edu/wn31/102810060-n,0,http://wordnet-rdf.princeton.edu/wn31/103550330-n,,,,,,,,,,,,,,,,,,
pv116,bathing machine,,,,http://wordnet-rdf.princeton.edu/wn31/bathing+machine-n,1,http://wordnet-rdf.princeton.edu/wn31/102810177-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv117,bathyal district,,,,http://wordnet-rdf.princeton.edu/wn31/bathyal+district-n,1,http://wordnet-rdf.princeton.edu/wn31/109278249-n,0,http://wordnet-rdf.princeton.edu/wn31/109399438-n,,,,,,,,,,,,,,,,,,,,,,,,
pv118,bathyal zone,,,,http://wordnet-rdf.princeton.edu/wn31/bathyal+zone-n,1,http://wordnet-rdf.princeton.edu/wn31/109278249-n,0,http://wordnet-rdf.princeton.edu/wn31/109399438-n,,,,,,,,,,,,,,,,,,,,,,,,
pv119,battlefield,battlefield,http://www.geonames.org/ontology#L.BTL,http://www.geonames.org/ontology#L,http://wordnet-rdf.princeton.edu/wn31/battlefield-n,1,http://wordnet-rdf.princeton.edu/wn31/108523662-n,5,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv120,battleground,,,,http://wordnet-rdf.princeton.edu/wn31/battleground-n,1,http://wordnet-rdf.princeton.edu/wn31/108523662-n,1,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv121,bawdyhouse,,,,http://wordnet-rdf.princeton.edu/wn31/bawdyhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104588881-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv122,bay,bay,http://www.geonames.org/ontology#H.BAY,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/bay-n,7,http://wordnet-rdf.princeton.edu/wn31/109238571-n,7,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv123,bayou,,,,http://wordnet-rdf.princeton.edu/wn31/bayou-n,1,http://wordnet-rdf.princeton.edu/wn31/109239993-n,0,http://wordnet-rdf.princeton.edu/wn31/109351810-n,,,,,,,,,,,,,,,,,,,,,,,,
pv124,bays,bays,http://www.geonames.org/ontology#H.BAYS,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv125,beach,beach,http://www.geonames.org/ontology#T.BCH,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/beach-n,1,http://wordnet-rdf.princeton.edu/wn31/109240137-n,14,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv126,beach house,,,,http://wordnet-rdf.princeton.edu/wn31/beach+house-n,1,http://wordnet-rdf.princeton.edu/wn31/102817473-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv127,beach ridge,beach ridge,http://www.geonames.org/ontology#T.RDGB,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv128,beaches,beaches,http://www.geonames.org/ontology#T.BCHS,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv129,beachfront,,,,http://wordnet-rdf.princeton.edu/wn31/beachfront-n,1,http://wordnet-rdf.princeton.edu/wn31/109240321-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv130,beacon,beacon,http://www.geonames.org/ontology#S.BCN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv131,bed,,,,http://wordnet-rdf.princeton.edu/wn31/bed-n,8,http://wordnet-rdf.princeton.edu/wn31/102822609-n,3,http://wordnet-rdf.princeton.edu/wn31/108692477-n,,,,http://wordnet-rdf.princeton.edu/wn31/109240545-n,2,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,
pv132,bed and breakfast,,,,http://wordnet-rdf.princeton.edu/wn31/bed+and+breakfast-n,1,http://wordnet-rdf.princeton.edu/wn31/102823220-n,0,http://wordnet-rdf.princeton.edu/wn31/102860757-n,,,,,,,,,,,,,,,,,,,,,,,,
pv133,bed of flowers,,,,http://wordnet-rdf.princeton.edu/wn31/bed+of+flowers-n,1,http://wordnet-rdf.princeton.edu/wn31/103373198-n,0,http://wordnet-rdf.princeton.edu/wn31/102822609-n,,,,,,,,,,,,,,,,,,,,,,,,
pv134,bed of roses,,,,http://wordnet-rdf.princeton.edu/wn31/bed+of+roses-n,1,http://wordnet-rdf.princeton.edu/wn31/104116565-n,0,http://wordnet-rdf.princeton.edu/wn31/103373198-n,,,,,,,,,,,,,,,,,,,,,,,,
pv135,bed-and-breakfast,,,,http://wordnet-rdf.princeton.edu/wn31/bed-and-breakfast-n,1,http://wordnet-rdf.princeton.edu/wn31/102823220-n,0,http://wordnet-rdf.princeton.edu/wn31/102860757-n,,,,,,,,,,,,,,,,,,,,,,,,
pv136,bedlam,,,,http://wordnet-rdf.princeton.edu/wn31/Bedlam-n,1,http://wordnet-rdf.princeton.edu/wn31/102823933-n,0,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv137,bee house,,,,http://wordnet-rdf.princeton.edu/wn31/bee+house-n,1,http://wordnet-rdf.princeton.edu/wn31/102730351-n,0,http://wordnet-rdf.princeton.edu/wn31/104194590-n,,,,,,,,,,,,,,,,,,,,,,,,
pv138,beer garden,,,,http://wordnet-rdf.princeton.edu/wn31/beer+garden-n,1,http://wordnet-rdf.princeton.edu/wn31/102826728-n,0,http://wordnet-rdf.princeton.edu/wn31/104403010-n,,,,,,,,,,,,,,,,,,,,,,,,
pv139,belvedere,,,,http://wordnet-rdf.princeton.edu/wn31/belvedere-n,2,http://wordnet-rdf.princeton.edu/wn31/102831739-n,0,http://wordnet-rdf.princeton.edu/wn31/103435328-n,,,,,,,,,,,,,,,,,,,,,,,,
pv140,ben,,,,http://wordnet-rdf.princeton.edu/wn31/ben-n,1,http://wordnet-rdf.princeton.edu/wn31/109241548-n,0,http://wordnet-rdf.princeton.edu/wn31/109382700-n,,,,,,,,,,,,,,,,,,,,,,,,
pv141,bench,bench,http://www.geonames.org/ontology#U.BNCU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/bench-n,6,http://wordnet-rdf.princeton.edu/wn31/109479337-n,1,http://wordnet-rdf.princeton.edu/wn31/109476138-n,,,,,,,,,,bench,http://www.geonames.org/ontology#T.BNCH,http://www.geonames.org/ontology#T,,,,,,,,,,,,
pv142,bent,,,,http://wordnet-rdf.princeton.edu/wn31/bent-n,4,http://wordnet-rdf.princeton.edu/wn31/108588062-n,0,http://wordnet-rdf.princeton.edu/wn31/108615857-n,,,,,,,,,,,,,,,,,,,,,,,,
pv143,berg,,,,http://wordnet-rdf.princeton.edu/wn31/berg-n,1,http://wordnet-rdf.princeton.edu/wn31/109331478-n,1,http://wordnet-rdf.princeton.edu/wn31/109332198-n,,,,,,,,,,,,,,,,,,,,,,,,
pv144,berm,,,,http://wordnet-rdf.princeton.edu/wn31/berm-n,2,http://wordnet-rdf.princeton.edu/wn31/109242140-n,0,http://wordnet-rdf.princeton.edu/wn31/109360159-n,,,,,,,,,,,,,,,,,,,,,,,,
pv145,bethel,,,,http://wordnet-rdf.princeton.edu/wn31/bethel-n,1,http://wordnet-rdf.princeton.edu/wn31/102836245-n,0,http://wordnet-rdf.princeton.edu/wn31/103959692-n,,,,,,,,,,,,,,,,,,,,,,,,
pv146,bight,bight(s),http://www.geonames.org/ontology#H.BGHT,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/bight-n,4,http://wordnet-rdf.princeton.edu/wn31/109243146-n,0,http://wordnet-rdf.princeton.edu/wn31/109238571-n,,,,,,,,,,,,,,,,,,,,,,,,
pv147,billabong,,,,http://wordnet-rdf.princeton.edu/wn31/billabong-n,2,http://wordnet-rdf.princeton.edu/wn31/109243829-n,0,http://wordnet-rdf.princeton.edu/wn31/109420482-n,,,,http://wordnet-rdf.princeton.edu/wn31/109243677-n,0,http://wordnet-rdf.princeton.edu/wn31/109251231-n,,,,,,,,,,,,,,,,,,
pv148,bioscope,,,,http://wordnet-rdf.princeton.edu/wn31/bioscope-n,2,http://wordnet-rdf.princeton.edu/wn31/102845457-n,0,http://wordnet-rdf.princeton.edu/wn31/103036237-n,,,,,,,,,,,,,,,,,,,,,,,,
pv149,bird sanctuary,,,,http://wordnet-rdf.princeton.edu/wn31/bird+sanctuary-n,1,http://wordnet-rdf.princeton.edu/wn31/102766609-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv150,birthplace,,,,http://wordnet-rdf.princeton.edu/wn31/birthplace-n,2,http://wordnet-rdf.princeton.edu/wn31/108527371-n,1,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv151,bistro,,,,http://wordnet-rdf.princeton.edu/wn31/bistro-n,1,http://wordnet-rdf.princeton.edu/wn31/102847452-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv152,bivouac,,,,http://wordnet-rdf.princeton.edu/wn31/bivouac-n,2,http://wordnet-rdf.princeton.edu/wn31/108535449-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv153,blind corner,,,,http://wordnet-rdf.princeton.edu/wn31/blind+corner-n,1,http://wordnet-rdf.princeton.edu/wn31/102854934-n,0,http://wordnet-rdf.princeton.edu/wn31/103114137-n,,,,,,,,,,,,,,,,,,,,,,,,
pv154,blowhole,blowhole(s),http://www.geonames.org/ontology#T.BLHL,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv155,blowout,blowout(s),http://www.geonames.org/ontology#T.BLOW,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv156,bluff,,,,http://wordnet-rdf.princeton.edu/wn31/bluff-n,3,http://wordnet-rdf.princeton.edu/wn31/109247632-n,5,http://wordnet-rdf.princeton.edu/wn31/109236341-n,,,,,,,,,,,,,,,,,,,,,,,,
pv157,boarding house,,,,http://wordnet-rdf.princeton.edu/wn31/boarding+house-n,1,http://wordnet-rdf.princeton.edu/wn31/102860757-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv158,boardinghouse,,,,http://wordnet-rdf.princeton.edu/wn31/boardinghouse-n,1,http://wordnet-rdf.princeton.edu/wn31/102860757-n,1,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv159,boathouse,,,,http://wordnet-rdf.princeton.edu/wn31/boathouse-n,1,http://wordnet-rdf.princeton.edu/wn31/102862783-n,0,http://wordnet-rdf.princeton.edu/wn31/104194590-n,,,,,,,,,,,,,,,,,,,,,,,,
pv160,boatyard,boatyard,http://www.geonames.org/ontology#S.BTYD,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/boatyard-n,1,http://wordnet-rdf.princeton.edu/wn31/102863295-n,0,http://wordnet-rdf.princeton.edu/wn31/108530790-n,,,,,,,,,,,,,,,,,,,,,,,,
pv161,body of water,,,,http://wordnet-rdf.princeton.edu/wn31/body+of+water-n,1,http://wordnet-rdf.princeton.edu/wn31/109248053-n,1,http://wordnet-rdf.princeton.edu/wn31/100002452-n,body of water,http://dbpedia.org/ontology/BodyOfWater,http://dbpedia.org/ontology/NaturalPlace,,,,,,,,,,,,,,,,,,,,,
pv162,bog,bog(s),http://www.geonames.org/ontology#H.BOG,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv163,bomb site,,,,http://wordnet-rdf.princeton.edu/wn31/bomb+site-n,1,http://wordnet-rdf.princeton.edu/wn31/108533579-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv164,bonanza,,,,http://wordnet-rdf.princeton.edu/wn31/bonanza-n,2,http://wordnet-rdf.princeton.edu/wn31/109249405-n,0,http://wordnet-rdf.princeton.edu/wn31/109493352-n,,,,,,,,,,,,,,,,,,,,,,,,
pv165,booby hatch,,,,http://wordnet-rdf.princeton.edu/wn31/booby+hatch-n,1,http://wordnet-rdf.princeton.edu/wn31/102823933-n,0,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv166,boom town,,,,http://wordnet-rdf.princeton.edu/wn31/boom+town-n,1,http://wordnet-rdf.princeton.edu/wn31/108689031-n,0,http://wordnet-rdf.princeton.edu/wn31/108683242-n,,,,,,,,,,,,,,,,,,,,,,,,
pv167,boondocks,,,,http://wordnet-rdf.princeton.edu/wn31/boondocks-n,1,http://wordnet-rdf.princeton.edu/wn31/108519693-n,0,http://wordnet-rdf.princeton.edu/wn31/108662297-n,,,,,,,,,,,,,,,,,,,,,,,,
pv168,bordello,,,,http://wordnet-rdf.princeton.edu/wn31/bordello-n,1,http://wordnet-rdf.princeton.edu/wn31/104588881-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv169,border post,border post,http://www.geonames.org/ontology#S.PSTB,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv170,borderland,borderland,http://www.geonames.org/ontology#U.BDLU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv171,borough,,,,,,,,,borough,http://dbpedia.org/ontology/SubMunicipality,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,,,,,,,,,,,,,,,,,,,,,
pv172,borrow pit,,,,http://wordnet-rdf.princeton.edu/wn31/borrow+pit-n,1,http://wordnet-rdf.princeton.edu/wn31/109249776-n,0,http://wordnet-rdf.princeton.edu/wn31/109416001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv173,bottom,,,,http://wordnet-rdf.princeton.edu/wn31/bottom-n,7,http://wordnet-rdf.princeton.edu/wn31/109240545-n,1,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv174,boulder field,boulder field,http://www.geonames.org/ontology#T.BLDR,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv175,boundary marker,boundary marker,http://www.geonames.org/ontology#S.BP,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv176,bowling alley,,,,http://wordnet-rdf.princeton.edu/wn31/bowling+alley-n,2,http://wordnet-rdf.princeton.edu/wn31/102885431-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv177,bowling green,,,,http://wordnet-rdf.princeton.edu/wn31/bowling+green-n,1,http://wordnet-rdf.princeton.edu/wn31/108533808-n,0,http://wordnet-rdf.princeton.edu/wn31/108588287-n,,,,,,,,,,,,,,,,,,,,,,,,
pv178,brae,,,,http://wordnet-rdf.princeton.edu/wn31/brae-n,1,http://wordnet-rdf.princeton.edu/wn31/109250962-n,0,http://wordnet-rdf.princeton.edu/wn31/109326434-n,,,,,,,,,,,,,,,,,,,,,,,,
pv179,branch,,,,http://wordnet-rdf.princeton.edu/wn31/branch-n,6,http://wordnet-rdf.princeton.edu/wn31/109251231-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv180,brasserie,,,,http://wordnet-rdf.princeton.edu/wn31/brasserie-n,1,http://wordnet-rdf.princeton.edu/wn31/102895740-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv181,breakwater,breakwater,http://www.geonames.org/ontology#S.BRKW,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv182,breeding ground,,,,http://wordnet-rdf.princeton.edu/wn31/breeding+ground-n,1,http://wordnet-rdf.princeton.edu/wn31/108534163-n,0,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv183,brewery,brewery,http://www.geonames.org/ontology#S.MFGB,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv184,brewpub,,,,http://wordnet-rdf.princeton.edu/wn31/brewpub-n,1,http://wordnet-rdf.princeton.edu/wn31/102900672-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv185,bridge,bridge,http://www.geonames.org/ontology#S.BDG,http://www.geonames.org/ontology#S,,,,,,bridge,http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/RouteOfTransportation,,,,,,,,,,,,,,,,,,,,,
pv186,briny,,,,http://wordnet-rdf.princeton.edu/wn31/briny-n,1,http://wordnet-rdf.princeton.edu/wn31/109368829-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv187,brook,,,,http://wordnet-rdf.princeton.edu/wn31/brook-n,1,http://wordnet-rdf.princeton.edu/wn31/109252316-n,3,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv188,brooklet,,,,http://wordnet-rdf.princeton.edu/wn31/brooklet-n,1,http://wordnet-rdf.princeton.edu/wn31/109252548-n,0,http://wordnet-rdf.princeton.edu/wn31/109252316-n,,,,,,,,,,,,,,,,,,,,,,,,
pv189,brothel,,,,http://wordnet-rdf.princeton.edu/wn31/brothel-n,1,http://wordnet-rdf.princeton.edu/wn31/104588881-n,2,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv190,brow,,,,http://wordnet-rdf.princeton.edu/wn31/brow-n,3,http://wordnet-rdf.princeton.edu/wn31/108602314-n,2,http://wordnet-rdf.princeton.edu/wn31/108635538-n,,,,,,,,,,,,,,,,,,,,,,,,
pv191,brownstone,,,,http://wordnet-rdf.princeton.edu/wn31/brownstone-n,2,http://wordnet-rdf.princeton.edu/wn31/102911198-n,0,http://wordnet-rdf.princeton.edu/wn31/104122350-n,,,,,,,,,,,,,,,,,,,,,,,,
pv192,bucket shop,,,,http://wordnet-rdf.princeton.edu/wn31/bucket+shop-n,2,http://wordnet-rdf.princeton.edu/wn31/102913566-n,0,http://wordnet-rdf.princeton.edu/wn31/104403010-n,,,,,,,,,,,,,,,,,,,,,,,,
pv193,buffer zone,buffer zone,http://www.geonames.org/ontology#A.ZNB,http://www.geonames.org/ontology#A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv194,building,building(s),http://www.geonames.org/ontology#S.BLDG,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/building-n,4,http://wordnet-rdf.princeton.edu/wn31/102916498-n,48,http://wordnet-rdf.princeton.edu/wn31/104348764-n,building,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,,,,,,,,,,,,,,,,,,,,,
pv195,building site,,,,http://wordnet-rdf.princeton.edu/wn31/building+site-n,1,http://wordnet-rdf.princeton.edu/wn31/108694360-n,0,http://wordnet-rdf.princeton.edu/wn31/108692708-n,,,,,,,,,,,,,,,,,,,,,,,,
pv196,bungalow,,,,http://wordnet-rdf.princeton.edu/wn31/bungalow-n,1,http://wordnet-rdf.princeton.edu/wn31/102923176-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv197,burg,,,,http://wordnet-rdf.princeton.edu/wn31/burg-n,1,http://wordnet-rdf.princeton.edu/wn31/108688906-n,0,http://wordnet-rdf.princeton.edu/wn31/108683242-n,,,,,,,,,,,,,,,,,,,,,,,,
pv198,burial cave,burial cave(s),http://www.geonames.org/ontology#S.BUR,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv199,burial chamber,,,,http://wordnet-rdf.princeton.edu/wn31/burial+chamber-n,1,http://wordnet-rdf.princeton.edu/wn31/102925268-n,0,http://wordnet-rdf.princeton.edu/wn31/103459977-n,,,,,,,,,,,,,,,,,,,,,,,,
pv200,burial ground,,,,http://wordnet-rdf.princeton.edu/wn31/burial+ground-n,1,http://wordnet-rdf.princeton.edu/wn31/108538806-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv201,burial site,,,,http://wordnet-rdf.princeton.edu/wn31/burial+site-n,1,http://wordnet-rdf.princeton.edu/wn31/108538806-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv202,burial vault,,,,http://wordnet-rdf.princeton.edu/wn31/burial+vault-n,1,http://wordnet-rdf.princeton.edu/wn31/104530985-n,0,http://wordnet-rdf.princeton.edu/wn31/102925268-n,,,,,,,,,,,,,,,,,,,,,,,,
pv203,burn center,,,,http://wordnet-rdf.princeton.edu/wn31/burn+center-n,1,http://wordnet-rdf.princeton.edu/wn31/102926380-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv204,burrow,,,,http://wordnet-rdf.princeton.edu/wn31/burrow-n,1,http://wordnet-rdf.princeton.edu/wn31/109252948-n,4,http://wordnet-rdf.princeton.edu/wn31/109327656-n,,,,,,,,,,,,,,,,,,,,,,,,
pv205,burying ground,,,,http://wordnet-rdf.princeton.edu/wn31/burying+ground-n,1,http://wordnet-rdf.princeton.edu/wn31/108538806-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv206,bus station,bus station,http://www.geonames.org/ontology#S.BUSTN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv207,bus stop,bus stop,http://www.geonames.org/ontology#S.BUSTP,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/bus+stop-n,1,http://wordnet-rdf.princeton.edu/wn31/108534954-n,1,http://wordnet-rdf.princeton.edu/wn31/108674524-n,,,,,,,,,,,,,,,,,,,,,,,,
pv208,bush,bush(es),http://www.geonames.org/ontology#V.BUSH,http://www.geonames.org/ontology#V,http://wordnet-rdf.princeton.edu/wn31/bush-n,4,http://wordnet-rdf.princeton.edu/wn31/108522039-n,2,http://wordnet-rdf.princeton.edu/wn31/108701286-n,,,,,,,,,,,,,,,,,,,,,,,,
pv209,business center,business center,http://www.geonames.org/ontology#L.CTRB,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv210,butchery,,,,http://wordnet-rdf.princeton.edu/wn31/butchery-n,3,http://wordnet-rdf.princeton.edu/wn31/102669573-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv211,butte,butte(s),http://www.geonames.org/ontology#T.BUTE,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/butte-n,1,http://wordnet-rdf.princeton.edu/wn31/109253109-n,0,http://wordnet-rdf.princeton.edu/wn31/109325914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv212,buttery,,,,http://wordnet-rdf.princeton.edu/wn31/buttery-n,2,http://wordnet-rdf.princeton.edu/wn31/102931556-n,0,http://wordnet-rdf.princeton.edu/wn31/104405632-n,,,,,,,,,,,,,,,,,,,,,,,,
pv213,byre,,,,http://wordnet-rdf.princeton.edu/wn31/byre-n,1,http://wordnet-rdf.princeton.edu/wn31/103128460-n,0,http://wordnet-rdf.princeton.edu/wn31/102796518-n,,,,,,,,,,,,,,,,,,,,,,,,
pv214,cabin,,,,http://wordnet-rdf.princeton.edu/wn31/cabin-n,3,http://wordnet-rdf.princeton.edu/wn31/102935784-n,3,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv215,cafe,,,,http://wordnet-rdf.princeton.edu/wn31/cafe-n,1,http://wordnet-rdf.princeton.edu/wn31/102939042-n,5,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv216,cafeteria,,,,http://wordnet-rdf.princeton.edu/wn31/cafeteria-n,1,http://wordnet-rdf.princeton.edu/wn31/102939275-n,13,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv217,caff,,,,http://wordnet-rdf.princeton.edu/wn31/caff-n,1,http://wordnet-rdf.princeton.edu/wn31/102939665-n,0,http://wordnet-rdf.princeton.edu/wn31/102939042-n,,,,,,,,,,,,,,,,,,,,,,,,
pv218,cairn,cairn,http://www.geonames.org/ontology#S.CARN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv219,caldera,caldera,http://www.geonames.org/ontology#T.CLDA,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/caldera-n,1,http://wordnet-rdf.princeton.edu/wn31/109254024-n,0,http://wordnet-rdf.princeton.edu/wn31/109495543-n,,,,,,,,,,,,,,,,,,,,,,,,
pv220,call center,,,,http://wordnet-rdf.princeton.edu/wn31/call+center-n,1,http://wordnet-rdf.princeton.edu/wn31/102943802-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv221,call centre,,,,http://wordnet-rdf.princeton.edu/wn31/call+centre-n,1,http://wordnet-rdf.princeton.edu/wn31/102943802-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv222,camber,,,,http://wordnet-rdf.princeton.edu/wn31/camber-n,3,http://wordnet-rdf.princeton.edu/wn31/109236735-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
